label,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_impact
1,1.796320953,1.91390,2.1090e+02,1.20,1367.0,827.82,22.10,5576.00,4.503,0.8290,0.0150
1,5.914266800,2.66100,2.5320e+02,1.31,919.0,168.51,17.40,5576.00,4.503,0.8290,0.0400
1,3.546531809,2.27460,4.4270e+02,2.18,1212.0,510.26,26.40,5993.00,4.489,0.9860,0.6330
1,20.834149700,4.52200,8.0310e+02,2.26,563.0,23.82,26.20,5296.00,4.538,0.8080,0.2690
1,10.475480840,2.30240,1.0707e+03,2.11,540.0,20.15,40.30,4463.00,4.677,0.6110,0.6640
1,77.474099100,4.16800,1.5436e+03,2.63,277.0,1.40,27.50,4463.00,4.677,0.6110,0.7580
1,5.660669429,4.64830,7.3780e+02,3.24,1115.0,365.53,201.10,5746.00,4.266,1.1730,0.4770
0,10.804871630,2.72150,2.9270e+02,1.71,857.0,127.84,27.40,6092.00,4.471,0.9980,0.2070
1,29.221495900,4.01400,3.9400e+02,1.81,539.0,20.03,14.60,5576.00,4.503,0.8290,0.7790
1,20.342378380,2.33510,5.6460e+02,2.88,667.0,46.93,28.70,5514.00,4.345,1.0710,0.8260
1,23.584447460,5.55450,4.2920e+02,3.00,730.0,66.96,42.80,5655.00,4.152,1.3540,0.7110
1,3.715455930,2.55800,3.3170e+02,1.46,1001.0,237.42,19.60,5296.00,4.538,0.8080,0.3270
1,19.254040230,4.65090,9.8770e+02,3.04,657.0,44.17,50.70,5798.00,4.507,0.9410,0.5480
1,2.927211190,2.54500,1.7020e+02,1.29,1258.0,593.23,18.00,5616.00,4.394,0.9990,0.0430
1,19.807877630,3.45300,6.1630e+02,2.08,624.0,35.89,20.10,5775.00,4.558,0.8400,0.0540
0,85.340926070,10.61410,5.1746e+04,1177.65,409.0,6.61,898.40,6004.00,4.522,0.8980,12.7730
1,10.117168400,4.66770,2.8870e+02,3.07,1163.0,433.41,50.60,6306.00,4.077,1.7920,0.2960
1,6.146995600,3.31530,2.4960e+02,2.04,1164.0,433.72,25.80,6110.00,4.285,1.2960,0.0830
1,3.548465446,4.56904,7.2515e+03,14.92,1640.0,1708.28,2486.50,6290.00,4.074,1.7460,0.0750
1,0.567856484,1.02580,3.3480e+02,1.55,1848.0,2760.23,53.80,5073.00,4.483,0.8530,0.3240
0,251.059724900,5.10950,7.4198e+03,44.20,301.0,1.93,110.30,5714.00,4.340,1.0860,1.2640
1,10.446359440,2.74900,3.5420e+02,2.18,812.0,102.77,34.40,5968.00,4.534,0.8810,0.9670
1,13.751296360,3.85300,3.4850e+02,1.66,725.0,65.24,24.60,5814.00,4.523,0.8810,0.3590
0,78.925742100,7.51930,1.7972e+04,11.90,398.0,5.94,85.20,5750.00,4.538,0.8820,0.3590
1,8.575049830,8.65300,1.6060e+02,4.26,1374.0,841.68,36.90,4986.00,3.462,3.4640,0.1290
1,6.883376100,2.27020,4.5840e+02,1.69,857.0,127.67,28.10,5679.00,4.581,0.7940,0.0750
0,1.926353494,2.53050,1.8510e+02,1.33,1484.0,1146.34,36.90,6063.00,4.481,0.8990,0.7670
1,6.911342230,5.67430,2.0170e+02,1.90,1086.0,328.65,44.00,5685.00,4.194,1.3500,0.2590
1,7.193049350,3.40700,2.5530e+02,1.59,995.0,232.36,19.00,6185.00,4.472,0.9910,0.0170
1,36.337504530,7.06000,2.8284e+03,5.30,513.0,16.36,96.80,5717.00,4.538,0.8840,0.8250
0,16.025018977,3.88280,2.9090e+04,1069.01,657.0,44.01,257.80,5776.00,4.582,0.7890,13.2390
1,10.506829780,3.77690,1.3356e+04,9.01,668.0,47.21,343.40,5127.00,4.589,0.7820,0.4070
0,4.464545400,2.88230,1.9430e+02,3.07,1601.0,1555.36,37.60,6093.00,3.910,1.9850,0.8080
1,5.968724048,3.65100,5.1060e+02,3.26,1251.0,579.90,107.10,6122.00,4.173,1.4390,0.1660
0,27.322044880,5.67160,7.7474e+04,21.58,531.0,18.81,3622.70,5620.00,4.592,0.7720,0.2570
1,133.460999000,11.49970,5.0329e+03,11.21,433.0,8.29,162.30,5588.00,4.047,1.5930,0.2490
0,31.973416900,13.26200,1.4144e+03,24.10,442.0,9.01,62.50,4931.00,4.595,0.7740,1.2400
1,3.990105908,2.41080,6.1549e+03,7.45,1124.0,378.53,247.80,5926.00,4.519,0.9130,0.5820
0,15.640251500,6.22200,8.0030e+02,18.11,640.0,39.55,19.30,5346.00,4.491,0.8260,1.1670
1,5.621543150,2.41430,1.7230e+02,1.37,992.0,229.04,35.30,5637.00,4.439,0.9600,0.7420
0,4.202336730,3.69730,4.5982e+04,23.53,1246.0,570.87,258.80,6185.00,4.396,1.0940,0.0040
1,0.669310092,1.62740,1.3180e+02,1.13,1983.0,3643.96,75.30,5475.00,4.426,1.0030,0.1570
1,14.131753090,4.01360,1.0330e+03,3.02,675.0,49.18,40.10,5616.00,4.564,0.8220,0.8480
0,5.938210650,2.51280,5.2250e+02,61.63,996.0,231.93,33.60,6123.00,4.545,0.8500,1.6460
1,33.199635500,5.02200,1.1125e+03,2.85,485.0,13.09,32.60,5102.00,4.463,0.8800,0.0170
0,0.624387500,1.92102,3.6855e+04,29.45,1639.0,1693.36,628.30,5211.00,4.644,0.6180,1.1570
1,13.221753580,2.78840,8.7650e+02,2.38,640.0,39.56,93.60,5211.00,4.556,0.7990,0.4510
0,1.227758770,2.75450,4.6148e+04,48.79,1859.0,2809.86,292.70,6207.00,4.412,1.0440,1.1110
1,5.729317577,1.18160,8.6540e+02,2.41,850.0,123.03,59.00,5320.00,4.589,0.7860,0.5970
1,11.609085330,2.26030,4.8930e+02,1.71,671.0,48.06,34.10,5320.00,4.589,0.7860,0.0300
1,6.097472330,3.43100,2.1760e+02,2.22,1197.0,485.84,17.40,5661.00,4.090,1.5220,0.0120
0,2.243016513,2.72100,2.9960e+02,1.37,1167.0,438.46,59.10,5462.00,4.614,0.7320,0.7370
1,8.990886210,4.24470,4.6970e+02,2.78,960.0,200.35,93.60,5881.00,4.315,1.1710,0.7700
0,1.744101106,1.54970,9.6814e+03,7.21,1016.0,251.54,152.60,4368.00,4.593,0.7030,0.6180
0,121.599127800,15.15960,1.0537e+04,379.63,358.0,3.87,297.00,6036.00,4.551,0.8470,5.0110
1,8.027681123,3.09420,8.7254e+03,8.43,824.0,109.35,461.50,5569.00,4.546,0.8870,0.4950
1,50.286359770,6.32120,1.1193e+03,3.88,543.0,20.59,99.50,5900.00,4.309,1.1670,0.0180
1,10.218645320,3.80200,4.4530e+02,2.33,920.0,169.13,26.60,6100.00,4.376,1.0830,0.4160
1,40.101556100,5.24600,5.5000e+02,2.92,583.0,27.31,19.00,6100.00,4.376,1.0830,0.8680
1,6.626434410,3.17520,8.1460e+02,2.54,895.0,151.59,40.60,5616.00,4.529,0.9030,0.1110
1,13.734740710,2.76900,7.4640e+02,2.71,634.0,38.11,31.00,5196.00,4.524,0.7720,0.9410
0,0.895277575,2.71100,5.3450e+02,9.27,4253.0,77480.31,132.10,8040.00,3.707,3.3250,0.9280
1,81.063789500,3.00100,4.7600e+02,3.01,511.0,16.12,19.40,6198.00,4.237,1.3240,0.5840
1,13.024933070,4.57060,7.7840e+02,2.88,786.0,90.10,119.30,5657.00,4.364,1.0460,0.0040
1,9.220769100,4.90700,1.4000e+02,1.02,817.0,105.63,13.20,5600.00,4.455,0.8720,0.0370
1,1.922799706,1.86040,2.5970e+02,1.28,1215.0,514.44,30.10,5194.00,4.559,0.8150,0.0360
1,3.222975318,2.92470,2.3270e+02,1.47,1239.0,558.65,31.30,5823.00,4.427,0.9600,0.3300
1,7.139697050,3.98100,5.1290e+02,2.24,965.0,205.23,27.80,6014.00,4.486,0.9930,0.0270
0,3.003632190,3.73200,1.0120e+02,1.43,1571.0,1441.44,38.50,6309.00,4.217,1.3200,0.7270
1,11.301230360,4.02200,2.7710e+02,1.85,852.0,124.42,18.50,5730.00,4.340,1.1220,0.1170
1,17.324191080,8.04500,2.4130e+02,3.14,964.0,204.10,49.10,5968.00,3.972,1.8570,0.7640
1,9.651883310,4.29600,1.0320e+02,1.08,890.0,148.32,19.80,5768.00,4.358,1.0670,0.1220
1,2.403640701,1.40120,7.4900e+01,1.24,1489.0,1164.85,16.30,5881.00,4.315,1.1710,0.9180
1,3.773598710,2.72820,1.7600e+02,1.29,1270.0,614.52,25.60,6224.00,4.404,0.9690,0.0000
1,13.323893520,3.22080,7.8130e+02,1.26,378.0,4.83,25.90,3751.00,4.813,0.4500,0.0730
1,11.419118860,5.13500,5.0920e+02,3.32,921.0,170.33,23.70,6311.00,4.398,1.1720,0.9470
0,1.386635800,4.77000,7.0100e+01,0.72,1503.0,1205.94,6.80,5693.00,4.551,0.8560,0.3783
1,33.006318500,7.11800,2.7810e+02,3.13,778.0,86.38,38.20,5968.00,3.972,1.8570,0.3900
1,29.619389100,4.95950,3.1470e+02,1.74,580.0,26.79,42.50,5618.00,4.401,0.9960,0.0460
1,8.092210500,5.76960,6.5300e+01,1.44,1089.0,331.65,37.50,5774.00,4.106,1.3950,0.9510
0,0.668483615,2.09090,2.8998e+03,29.53,1832.0,2642.17,161.20,5546.00,4.575,0.8100,1.2690
1,4.487587680,2.87400,1.1200e+02,1.37,1305.0,684.07,25.90,6060.00,4.227,1.2570,0.5320
0,14.405857436,5.48509,3.0431e+04,23.42,888.0,146.95,2294.10,5945.00,4.196,1.3460,0.0010
1,15.749585830,4.66720,6.5950e+02,2.77,777.0,86.18,42.60,6191.00,4.454,1.0250,0.6370
1,12.645042910,9.11700,2.0040e+02,1.55,741.0,71.28,32.70,5607.00,4.447,0.8860,0.9310
1,33.884582500,6.53800,2.2410e+02,1.74,533.0,19.13,17.20,5607.00,4.447,0.8860,0.9610
1,30.159941100,7.87400,1.7590e+02,4.54,836.0,115.69,32.30,5010.00,3.620,3.0510,0.8020
0,2.698021895,23.19200,6.7212e+03,52.51,1582.0,1481.76,647.10,6568.00,4.360,1.2110,1.3000
1,117.931108030,5.87960,8.5066e+03,10.36,418.0,7.20,212.50,6392.00,4.425,1.0720,0.6150
0,2.102416517,1.76840,1.5025e+03,29.29,1435.0,1003.06,94.30,5999.00,4.494,0.9590,1.2360
0,4.818861530,6.22300,1.3186e+03,2.96,803.0,98.29,86.30,5030.00,4.658,0.6510,0.9240
1,34.543945200,3.48200,4.2980e+02,2.67,607.0,32.02,23.40,5933.00,4.342,1.1150,0.8700
1,2.495780169,4.27210,2.5070e+04,15.75,1408.0,929.47,171.40,6039.00,4.426,0.9920,0.1330
0,8.344104633,1.80140,9.6950e+03,836.31,785.0,89.55,89.70,5447.00,4.559,0.8380,10.0470
0,3.661326482,2.57140,1.7846e+04,12.07,1023.0,258.60,424.60,5319.00,4.501,0.7980,0.8120
1,3.234699282,3.59385,1.0559e+04,13.06,1356.0,797.62,3003.80,5640.00,4.236,1.2910,0.0790
1,51.929206540,5.26370,3.4258e+03,8.49,574.0,25.60,81.80,5671.00,4.128,1.4420,0.3980
0,1.336109338,1.74190,2.2043e+03,35.19,1727.0,2106.49,150.00,6119.00,4.460,0.9670,1.2800
1,5.841636615,1.87340,1.3363e+03,1.38,446.0,9.38,41.10,3526.00,4.866,0.3830,0.0260
0,0.973547911,2.28580,4.3570e+02,11.52,1814.0,2556.60,38.70,6084.00,4.542,0.8630,1.0970
1,11.008176350,2.01300,1.4625e+03,2.15,488.0,13.39,42.10,4141.00,4.684,0.5820,0.0250
1,0.631331710,1.14870,4.3450e+02,1.20,1322.0,726.72,95.80,4441.00,4.710,0.5300,0.7260
1,10.864409500,1.85300,7.4870e+02,1.14,363.0,4.09,16.80,3526.00,4.866,0.3830,0.7630
1,1.219568047,1.56810,4.9490e+02,1.51,1252.0,578.96,65.90,4838.00,4.625,0.7010,0.0670
1,38.868489560,6.05730,1.0049e+03,2.81,509.0,15.89,73.40,5618.00,4.460,0.8970,0.0280
1,12.309716790,6.74000,3.9600e+02,3.82,1104.0,350.46,45.90,6366.00,4.045,1.6970,0.8470
1,27.072376550,6.95920,5.1420e+02,2.18,605.0,31.58,44.00,5936.00,4.501,0.9650,0.0150
1,55.639188200,7.31600,8.5300e+02,3.13,478.0,12.33,48.30,5949.00,4.493,0.9620,0.8110
1,4.597266130,2.90900,3.1300e+02,1.69,1105.0,352.40,17.00,5999.00,4.494,0.9590,0.0330
0,30.882538697,5.37370,2.4012e+04,15.40,593.0,29.12,1266.20,6014.00,4.486,0.9930,0.1970
1,4.880844560,2.55740,3.4300e+02,1.55,879.0,141.00,32.60,4929.00,4.481,0.8610,0.2270
1,67.669055400,9.55600,9.6110e+02,3.39,495.0,14.24,37.20,6127.00,4.356,1.0800,0.3540
1,3.148661555,2.19780,5.5050e+02,2.15,1097.0,342.76,35.30,5258.00,4.458,0.8730,0.6520
0,0.705448240,2.94230,4.6240e+02,20.03,1868.0,2899.07,118.20,5717.00,4.564,0.8260,1.2000
1,9.653490160,2.90290,1.3086e+03,2.41,611.0,32.98,63.10,4723.00,4.628,0.6910,0.1490
1,10.045563770,3.20270,6.7140e+02,2.19,766.0,81.61,66.50,5632.00,4.554,0.8530,0.0750
1,5.082748362,1.77320,2.7670e+02,1.40,928.0,175.06,40.90,5430.00,4.555,0.8580,0.0630
1,19.738399200,4.89400,1.6810e+02,1.61,744.0,72.32,20.30,5903.00,4.300,1.1560,0.7320
1,52.629854200,6.11800,6.7580e+02,3.68,544.0,20.65,27.20,5339.00,4.096,1.4330,0.3110
1,14.878394500,7.49100,3.2280e+02,1.63,692.0,54.19,22.90,5822.00,4.557,0.8370,0.7490
1,15.594660450,5.04780,8.6770e+02,2.74,718.0,62.88,49.20,5900.00,4.500,0.9290,0.2660
0,32.504563090,2.46570,7.5896e+03,10.68,591.0,28.80,148.10,6132.00,4.479,0.9470,0.9270
0,0.784512952,2.46230,5.8600e+02,25.48,1952.0,3432.93,44.40,5997.00,4.522,0.9040,1.2340
1,2.465024332,1.26200,3.0700e+01,0.69,1561.0,1406.11,23.20,6139.00,4.291,1.1940,0.5480
1,3.797018259,2.26080,1.4431e+04,10.07,982.0,219.64,1549.00,5167.00,4.527,0.8480,0.3210
1,17.423935820,4.92900,7.7090e+02,3.29,722.0,64.13,33.20,6018.00,4.460,0.9690,0.9270
1,44.964074580,4.98100,8.1160e+02,2.00,379.0,4.89,88.00,4827.00,4.615,0.7290,0.1100
1,5.833761970,3.99880,5.3290e+02,2.98,1143.0,403.49,36.60,6213.00,4.387,1.1950,0.7420
1,5.487114410,2.93000,1.3286e+03,3.24,836.0,115.29,51.90,5103.00,4.562,0.7870,0.8120
1,16.738690350,2.39800,9.9680e+02,2.56,576.0,26.06,20.40,5103.00,4.562,0.7870,0.5780
0,5.093938816,3.93144,2.5027e+04,17.19,1137.0,395.38,1131.70,6197.00,4.449,1.0350,0.6180
1,2.364367620,3.37200,2.8400e+01,0.82,1752.0,2228.09,12.40,6250.00,4.184,1.5430,0.1460
1,2.534755680,4.57160,4.6300e+02,2.02,1218.0,519.95,51.30,5662.00,4.532,0.8060,0.8780
1,2.617028373,2.04600,4.9940e+02,1.57,996.0,233.23,30.80,4831.00,4.568,0.7240,0.1460
0,6.714256320,3.33900,2.8350e+02,5.76,1565.0,1416.60,46.50,6093.00,3.737,2.6230,0.9650
1,53.449444980,5.30910,3.4370e+03,5.82,486.0,13.23,119.50,5919.00,4.485,1.0000,0.0920
1,4.646223830,2.51370,4.4650e+02,1.82,830.0,112.18,28.20,4955.00,4.610,0.7210,0.8800
1,19.747339830,3.44440,4.8070e+02,2.62,754.0,76.57,47.10,6243.00,4.406,1.1490,0.5950
1,4.409667500,2.14180,1.3270e+02,1.51,1192.0,476.94,26.40,5836.00,4.347,1.1660,0.8140
1,26.964501000,3.79200,6.0170e+02,2.20,573.0,25.56,20.10,5754.00,4.534,0.9050,0.0060
1,40.428667600,7.10200,9.1610e+02,2.92,494.0,14.08,40.90,5813.00,4.561,0.8330,0.8720
1,22.045916300,5.22000,8.0480e+02,3.05,640.0,39.69,29.70,5900.00,4.509,0.9510,0.8370
0,49.645623500,23.56800,8.5750e+02,43.41,648.0,41.57,176.50,6273.00,4.129,1.4930,1.2360
1,44.841116800,5.90200,1.0516e+03,2.75,390.0,5.45,28.90,4955.00,4.610,0.7210,0.8640
1,6.338559460,3.46170,7.2170e+02,3.31,1034.0,270.47,57.40,6108.00,4.466,1.0300,0.9070
1,32.296427500,4.56100,4.7220e+02,1.90,503.0,15.14,17.90,5246.00,4.470,0.8910,0.2070
0,83.097080210,9.26390,1.5860e+04,13.83,329.0,2.78,277.20,5286.00,4.627,0.6360,0.9930
1,7.891448838,4.28540,1.0345e+04,12.63,1028.0,263.54,1955.10,5972.00,4.313,1.2370,0.3060
1,30.229102740,6.67510,4.4340e+02,3.49,755.0,76.88,71.70,6325.00,4.188,1.5180,0.7700
1,4.853840400,3.19800,1.9640e+02,1.72,1052.0,288.70,15.40,5778.00,4.483,0.9680,0.9430
0,2.621706694,1.94100,4.5720e+03,34.68,1288.0,648.75,24.30,5749.00,4.436,0.8810,1.2790
1,8.689301216,2.56300,1.1170e+03,2.92,782.0,88.24,70.90,5211.00,4.447,0.8950,0.0290
1,1.937029968,1.47270,3.1230e+02,0.87,802.0,97.94,42.80,4042.00,4.761,0.4900,0.1050
1,20.553314410,5.31360,6.7830e+02,3.19,749.0,74.49,40.60,6325.00,4.409,1.1120,0.7950
1,114.736580000,12.03550,4.8500e+03,12.28,476.0,12.13,230.60,5597.00,3.963,1.6990,0.5950
0,24.328225100,6.15800,1.1206e+03,294.02,520.0,17.33,26.40,5286.00,4.590,0.7800,4.4260
1,10.415726660,2.77190,8.2530e+02,3.01,797.0,95.64,69.30,5511.00,4.426,0.9870,0.6820
1,32.275385300,8.62200,2.2390e+02,2.31,683.0,51.50,17.90,5726.00,4.123,1.4830,0.6080
1,8.775147820,3.17600,3.5190e+02,1.91,837.0,115.84,12.70,5334.00,4.372,1.0040,0.5040
1,5.144364500,2.70300,3.1070e+02,1.55,923.0,171.63,20.20,5157.00,4.445,0.9040,0.0310
1,25.942158200,4.04500,5.6970e+02,1.95,501.0,14.85,31.60,5167.00,4.585,0.7960,0.5770
1,2.684328541,2.69382,1.8136e+04,12.73,1265.0,603.57,2833.10,5561.00,4.411,0.9560,0.0760
1,6.531940240,3.33510,7.7190e+02,3.09,907.0,159.66,39.60,5301.00,4.391,0.9770,0.8300
0,1.097211085,1.67380,3.8946e+04,16.07,740.0,71.01,83.50,3497.00,4.920,0.3340,1.1450
1,0.938466959,1.30150,2.1740e+02,1.58,1876.0,2919.17,54.40,5499.00,4.323,1.0870,0.0540
1,4.662719020,2.75700,1.6306e+03,3.86,1039.0,274.98,28.20,5729.00,4.514,0.9390,0.4850
1,7.834433676,2.89000,2.0181e+03,3.47,689.0,53.33,246.60,4920.00,4.620,0.7200,0.7140
1,33.385617600,5.03610,5.5320e+02,2.48,580.0,26.73,37.10,5833.00,4.407,1.0220,0.5620
1,4.444482600,3.68600,1.6300e+02,1.71,1217.0,518.45,18.00,6240.00,4.426,1.0790,0.9410
1,8.047277210,5.15900,4.8600e+02,2.33,855.0,126.56,36.10,5840.00,4.553,0.8490,0.9370
1,15.358767771,4.12230,1.4638e+04,10.89,662.0,45.46,812.60,5422.00,4.484,0.8870,0.4870
0,0.947732530,1.76450,1.1306e+04,45.58,2321.0,6862.81,103.90,6302.00,4.183,1.2690,1.1860
0,3.747812420,5.24100,5.3670e+03,38.04,1172.0,446.47,44.80,5780.00,4.438,1.0000,1.2580
1,17.977603700,4.60500,2.1390e+02,1.58,752.0,75.61,23.30,6296.00,4.460,1.0060,0.7210
1,12.984946030,3.44970,2.5720e+02,1.64,818.0,105.74,38.40,5948.00,4.384,1.0250,0.0460
1,6.991304520,2.15680,5.5540e+02,1.95,716.0,62.05,36.30,4847.00,4.606,0.7610,0.7400
1,6.933651670,4.60800,1.1960e+02,1.70,1104.0,351.27,20.10,5861.00,4.212,1.3040,0.9040
1,33.867778300,3.72000,8.9480e+02,2.31,394.0,5.69,23.80,4564.00,4.593,0.6910,0.7870
0,2.113202658,3.52340,2.1048e+03,207.71,1281.0,635.47,97.20,5482.00,4.502,0.8580,3.1780
1,18.114738130,5.27060,2.4150e+02,2.49,830.0,112.43,51.30,6109.00,4.247,1.3600,0.8960
1,20.422244700,6.22000,1.8930e+02,1.78,785.0,89.74,34.70,6119.00,4.274,1.2990,0.0590
1,12.882913950,5.67600,4.6050e+02,3.15,865.0,132.23,33.60,6036.00,4.326,1.1310,0.9620
1,4.224536310,3.12800,1.5910e+02,1.60,1254.0,584.24,16.70,6036.00,4.326,1.1310,0.8230
1,52.069002000,3.00890,5.5830e+02,2.92,524.0,17.76,25.60,5565.00,4.251,1.2460,0.2750
0,5.082518800,3.32800,1.0500e+02,0.88,968.0,207.45,17.10,5706.00,4.561,0.8340,0.5220
1,13.722368200,5.12310,5.7110e+02,2.23,746.0,73.16,97.90,5637.00,4.399,0.9430,0.0090
1,70.698172400,6.63200,3.5770e+02,1.63,417.0,7.11,37.70,5811.00,4.536,0.8660,0.0260
0,10.581581895,6.66929,1.1264e+05,53.19,1098.0,342.98,1241.40,6168.00,4.074,1.5670,0.2020
1,3.932460690,2.17630,4.5550e+02,1.65,894.0,151.31,30.60,4841.00,4.533,0.7790,0.4160
1,5.960400011,2.86170,8.2830e+02,2.85,890.0,148.26,126.10,5418.00,4.534,0.8860,0.8000
1,69.726466390,3.71770,4.4912e+03,11.65,613.0,33.30,300.70,6430.00,4.107,1.7310,0.0190
1,4.437962934,4.69813,1.6388e+04,18.05,1338.0,757.65,3535.60,5953.00,4.175,1.4150,0.0690
0,26.069251200,7.48700,8.3150e+02,23.61,591.0,28.85,59.70,5585.00,4.409,0.9100,1.2060
1,9.695011460,2.75000,5.1520e+02,2.08,833.0,114.06,18.30,5896.00,4.516,0.9140,0.2930
1,40.109781700,5.20960,7.3200e+02,3.11,556.0,22.65,40.30,5509.00,4.265,1.1690,0.0160
1,8.037537960,2.91180,2.8650e+02,1.54,744.0,72.44,31.10,5044.00,4.511,0.8040,0.8210
1,76.136222220,7.93930,2.9495e+03,4.78,399.0,6.01,339.40,5591.00,4.494,0.8920,0.0440
0,3.964333304,4.71360,2.5886e+04,37.09,1680.0,1881.78,408.50,5758.00,3.808,2.3180,0.0940
1,3.243259880,3.03318,1.6451e+04,12.91,1243.0,563.17,1586.20,5823.00,4.438,1.0130,0.1170
1,92.874729400,7.47400,6.5880e+02,2.64,353.0,3.68,37.90,5497.00,4.570,0.8390,0.9170
1,1.921437488,1.90460,2.7870e+02,1.77,1276.0,626.79,56.70,5238.00,4.472,0.8510,0.9190
1,20.381748020,3.79220,1.5971e+03,3.16,528.0,18.36,46.80,4883.00,4.515,0.8080,0.2950
0,2.139325409,2.80560,6.8978e+03,11.61,1007.0,243.34,164.40,4765.00,4.642,0.6660,1.0190
1,572.376632000,24.42000,1.7434e+03,5.80,264.0,1.15,78.60,6226.00,4.264,1.2990,0.7120
0,12.365646690,3.64400,3.8840e+02,24.89,804.0,98.51,22.80,6075.00,4.495,0.9520,1.2200
1,10.350784150,6.25300,2.7310e+02,1.97,842.0,119.01,36.50,5534.00,4.338,1.0800,0.7900
1,38.652079600,5.60700,5.6650e+02,2.07,487.0,13.28,24.80,5422.00,4.484,0.8870,0.0380
1,55.673582000,3.77800,7.6510e+02,2.19,384.0,5.16,22.70,4998.00,4.530,0.8080,0.2740
1,127.282444200,7.15450,8.0886e+03,12.04,392.0,5.61,148.10,5733.00,4.281,1.1830,0.8270
1,30.183702100,5.87900,9.7490e+02,3.65,634.0,38.20,37.90,5733.00,4.281,1.1830,0.0110
0,41.077296900,5.52500,1.2168e+03,3.25,523.0,17.74,28.80,5665.00,4.381,0.9380,0.0300
1,42.472907800,7.25300,3.3400e+02,2.03,539.0,19.93,22.80,5616.00,4.327,1.1110,0.3610
1,39.457622800,9.55700,2.4480e+02,2.80,658.0,44.26,41.60,6297.00,4.260,1.3690,0.9670
1,15.274438890,6.07650,2.0670e+02,2.17,896.0,152.62,40.30,5761.00,4.091,1.5180,0.1530
1,14.079692360,1.37500,1.6950e+02,2.08,931.0,177.81,26.20,5821.00,4.097,1.5470,0.5440
1,3.609313059,1.77520,1.3751e+03,3.26,1092.0,336.16,35.00,5668.00,4.545,0.8680,0.4080
1,8.411003050,2.45530,7.5560e+02,1.80,472.0,11.71,27.60,3757.00,4.718,0.5390,0.9050
1,134.252047400,9.06360,8.3210e+02,3.43,393.0,5.63,57.20,5818.00,4.276,1.2000,0.0010
1,99.746880400,6.80400,1.2870e+03,3.94,391.0,5.55,45.60,5620.00,4.363,0.9740,0.8280
1,4.336435060,4.14450,1.0850e+02,1.75,1453.0,1054.56,48.00,6180.00,4.133,1.6030,0.6410
1,8.259803520,2.92800,2.9840e+02,1.35,714.0,61.43,18.30,4891.00,4.516,0.8050,0.1610
1,1.907810683,1.87070,1.2050e+02,0.91,1268.0,609.28,40.90,5435.00,4.578,0.8240,0.4100
1,8.025118521,5.36940,3.1204e+03,7.79,1093.0,336.73,373.00,6002.00,4.196,1.3690,0.4540
1,8.305377020,3.75100,3.6560e+02,1.69,809.0,101.43,28.50,5435.00,4.495,0.8730,0.4890
1,51.809827600,6.34300,1.0254e+03,2.60,410.0,6.71,56.80,5191.00,4.530,0.8260,0.2730
1,3.554856338,2.10040,2.3290e+02,1.29,1157.0,425.04,40.80,6068.00,4.565,0.8310,0.3310
1,8.457466360,2.29060,1.3203e+03,1.87,540.0,20.08,21.80,4347.00,4.730,0.5240,0.2090
1,32.134001400,2.69100,1.2620e+03,1.84,346.0,3.39,11.80,4347.00,4.730,0.5240,0.2560
1,21.964016460,2.75090,6.9340e+02,2.57,643.0,40.41,26.90,5774.00,4.447,0.9580,0.4830
1,12.513533250,4.30100,4.3080e+02,1.88,706.0,58.69,30.00,5435.00,4.495,0.8730,0.5960
1,25.214914300,5.76000,1.7410e+02,1.19,559.0,23.05,9.90,5435.00,4.495,0.8730,0.5990
1,4.544436472,1.81410,8.7930e+02,3.00,1017.0,253.48,42.50,5445.00,4.458,0.9370,0.7310
1,38.714961700,3.44100,6.9480e+02,2.62,498.0,14.55,16.20,5445.00,4.458,0.9370,0.6910
0,8.784582740,6.45900,2.1080e+02,2.60,1149.0,411.55,25.90,5927.00,4.046,1.6910,0.6810
1,5.334082429,6.22260,4.6765e+03,13.08,1495.0,1180.64,653.40,6332.00,4.016,1.9050,0.0450
1,19.761692470,3.90970,3.9250e+02,2.81,791.0,92.38,35.30,6327.00,4.327,1.1750,0.9240
1,19.329456020,3.79400,9.3550e+02,2.26,529.0,18.57,26.80,5026.00,4.604,0.7630,0.0090
1,3.311864148,1.40490,5.9765e+03,9.06,1116.0,365.94,448.20,5461.00,4.499,0.9370,0.9050
1,16.923421260,4.18640,1.1253e+03,3.40,702.0,57.37,40.80,5786.00,4.465,0.9900,0.5150
1,4.580346161,2.09700,3.0830e+02,1.38,889.0,147.56,49.80,5103.00,4.558,0.7890,0.3840
1,6.766907590,1.70620,2.4930e+02,1.31,781.0,87.79,29.70,5103.00,4.558,0.7890,0.6480
1,16.736475500,2.15100,1.1470e+03,2.73,464.0,10.99,9.90,4334.00,4.618,0.6530,0.9000
1,7.626354940,2.41680,2.9610e+02,1.21,703.0,57.89,32.50,4955.00,4.610,0.7210,0.2370
1,7.560522090,3.85730,6.5980e+02,2.40,914.0,164.90,34.60,5895.00,4.503,0.9400,0.0220
1,9.387406460,1.61650,3.8460e+02,1.69,575.0,25.83,22.30,4500.00,4.656,0.6460,0.9460
1,24.210197300,4.04600,4.5800e+02,1.50,451.0,9.80,14.10,4650.00,4.589,0.7060,0.4500
